"pitcher1","pitcher2","similarity"
"Matt Garza","Ubaldo Jimenez",1.21876091491632
"J. C. Ramirez","Ubaldo Jimenez",1.75300464471004
"Michael Pineda","Ubaldo Jimenez",1.28797070578617
"Chris Tillman","Ubaldo Jimenez",0.934415610546206
"Chris Archer","Ubaldo Jimenez",1.55558512092529
"Kyle Gibson","Ubaldo Jimenez",0.644123234584546
"Alex Cobb","Ubaldo Jimenez",1.30547153842912
"Jeff Samardzija","Ubaldo Jimenez",1.08196875253781
"Chase Anderson","Ubaldo Jimenez",1.05298758653364
"Brad Peacock","Ubaldo Jimenez",1.40988318866717
"Wily Peralta","Ubaldo Jimenez",1.45959854589568
"Yu Darvish","Ubaldo Jimenez",1.77919435577768
"Danny Salazar","Ubaldo Jimenez",0.985123997527052
"Matt Harvey","Ubaldo Jimenez",0.987602663556064
"Jimmy Nelson","Ubaldo Jimenez",1.26947399367876
"Rick Porcello","Ubaldo Jimenez",1.04995016951644
"Jordan Zimmermann","Ubaldo Jimenez",1.15579923575815
"Julio Teheran","Ubaldo Jimenez",0.919987685273782
"Matt Shoemaker","Ubaldo Jimenez",0.563954765455226
"Tim Adleman","Ubaldo Jimenez",0.809472675040451
"Erasmo Ramirez","Ubaldo Jimenez",0.759540557774127
"Tyler Chatwood","Ubaldo Jimenez",1.39202866311636
"Gerrit Cole","Ubaldo Jimenez",1.24782628756577
"Sonny Gray","Ubaldo Jimenez",1.28931324458617
"Kyle Hendricks","Ubaldo Jimenez",1.29760378848689
"Tom Koehler","Ubaldo Jimenez",1.47569668114136
"Alex Meyer","Ubaldo Jimenez",1.71973416912846
"Jake Odorizzi","Ubaldo Jimenez",0.521732642098441
"Tanner Roark","Ubaldo Jimenez",0.984833516060115
"Stephen Strasburg","Ubaldo Jimenez",1.21187511440046
"Trevor Bauer","Ubaldo Jimenez",1.72608590121678
"Michael Lorenzen","Ubaldo Jimenez",1.42160760107033
"Masahiro Tanaka","Ubaldo Jimenez",1.16954340657009
"Zach Wheeler","Ubaldo Jimenez",1.37107112915384
"Jose Urena","Ubaldo Jimenez",0.997949800508857
"Mike Fiers","Ubaldo Jimenez",1.07034930766965
"Mychal Givens","Ubaldo Jimenez",1.18002267926195
"Ryan Tepera","Ubaldo Jimenez",1.40198205841586
"Dan Straily","Ubaldo Jimenez",0.739117750861181
"Marcus Stroman","Ubaldo Jimenez",1.44672569399975
"Parker Bridwell","Ubaldo Jimenez",1.00408943293979
"Mike Foltynewicz","Ubaldo Jimenez",1.35670273699526
"Kevin Gausman","Ubaldo Jimenez",0.932957003283125
"Jon Gray","Ubaldo Jimenez",1.48819601725808
"Jameson Taillon","Ubaldo Jimenez",1.3820672205507
"Vince Velasquez","Ubaldo Jimenez",1.16079503759558
"Taijuan Walker","Ubaldo Jimenez",1.07588505726553
"Trevor Williams","Ubaldo Jimenez",0.829828276766555
"Carlos Martinez","Ubaldo Jimenez",1.16749043092666
"Jacob deGrom","Ubaldo Jimenez",1.17963292891851
"Jerad Eickhoff","Ubaldo Jimenez",1.57352627968536
"Nick Pivetta","Ubaldo Jimenez",1.39512942794947
"Dylan Bundy","Ubaldo Jimenez",1.13681464197192
"Mike Clevinger","Ubaldo Jimenez",0.985075805654582
"Jharel Cotton","Ubaldo Jimenez",1.02392556558135
"Michael Fulmer","Ubaldo Jimenez",1.03610011312786
"Daniel Gossett","Ubaldo Jimenez",1.27832038233931
"Joe Musgrove","Ubaldo Jimenez",1.3320464729626
"Aaron Nola","Ubaldo Jimenez",1.32786376124501
"Luis Perdomo","Ubaldo Jimenez",1.38256355130317
"Rafael Montero","Ubaldo Jimenez",0.845499396749802
"Jacob Faria","Ubaldo Jimenez",1.03630599627124
"Robert Gsellman","Ubaldo Jimenez",1.00646798228553
"Nick Martinez","Ubaldo Jimenez",0.937902434111289
"Joe Biagini","Ubaldo Jimenez",1.21562585213051
"Seth Lugo","Ubaldo Jimenez",1.05423047052845
"Corey Knebel","Ubaldo Jimenez",2.02572851329958
"Michael Wacha","Ubaldo Jimenez",1.24609237862009
"German Marquez","Ubaldo Jimenez",1.34295944525202
"Lance McCullers","Ubaldo Jimenez",1.90601971941199
"Jose Berrios","Ubaldo Jimenez",1.12038393897989
"Luis Castillo","Ubaldo Jimenez",1.22472084230444
"Antonio Senzatela","Ubaldo Jimenez",1.17607991369703
"Luis Severino","Ubaldo Jimenez",1.51012803887299
"Kenta Maeda","Ubaldo Jimenez",1.25637405964851
"Chad Kuhl","Ubaldo Jimenez",1.1992586968671
"Zack Godley","Ubaldo Jimenez",1.55128248827886
"Austin Pruitt","Ubaldo Jimenez",1.29836373593205
"Jeff Hoffman","Ubaldo Jimenez",1.37211445854899
"Dinelson Lamet","Ubaldo Jimenez",1.33436831426203
"Jesse Hahn","Ubaldo Jimenez",1.28906075330358
"Zach Davies","Ubaldo Jimenez",1.08131337231948
"Scott Feldman","Ubaldo Jimenez",1.40297925577323
"Mike Leake","Ubaldo Jimenez",1.09799143523957
"Trevor Cahill","Ubaldo Jimenez",1.30255324988926
"Kendall Graveman","Ubaldo Jimenez",1.16014365503738
"Jake Arrieta","Ubaldo Jimenez",1.00593238058154
"Joe Ross","Ubaldo Jimenez",0.871345121492153
"Mike Pelfrey","Ubaldo Jimenez",1.37814069729694
"Bartolo Colon","Jason Hammel",1.77346510569247
"Bronson Arroyo","Jason Hammel",2.10803657042594
"R. A. Dickey","Jason Hammel",2.03312770941666
"John Lackey","Jason Hammel",0.775410758043046
"Adam Wainwright","Jason Hammel",1.15096996671961
"Zack Greinke","Jason Hammel",1.03363251212
"Ervin Santana","Jason Hammel",1.27369505682324
"Matt Cain","Jason Hammel",1.23960450442588
"Felix Hernandez","Jason Hammel",1.28577492601727
"Yusmeiro Petit","Jason Hammel",1.49583907295869
"Justin Verlander","Jason Hammel",1.04879827844478
"Ubaldo Jimenez","Jason Hammel",1.49176668825849
"Jason Hammel","Jason Hammel",0
"Anibal Sanchez","Jason Hammel",1.2540038424105
"Brandon McCarthy","Jason Hammel",1.03917860818823
"Ricky Nolasco","Jason Hammel",1.09680829558336
"Jesse Chavez","Jason Hammel",0.993221338706682
"Corey Kluber","Jason Hammel",0.89031001207762
"James Shields","Jason Hammel",0.978982945480632
"Carlos Torres","Jason Hammel",1.34618329534297
"Edinson Volquez","Jason Hammel",1.59895126890819
"Charlie Morton","Jason Hammel",1.41180733139383
"Yovani Gallardo","Jason Hammel",1.08479010914688
"Ian Kennedy","Jason Hammel",1.12091289869989
"Max Scherzer","Jason Hammel",0.970805487004008
"Miguel Gonzalez","Jason Hammel",0.925799081929794
"Johnny Cueto","Jason Hammel",1.43529554368093
"Lance Lynn","Jason Hammel",1.33348504864772
"Josh Tomlin","Jason Hammel",1.21830338687892
"Marco Estrada","Jason Hammel",2.12845389659992
"Ivan Nova","Jason Hammel",1.37917308663922
"Jhoulys Chacin","Jason Hammel",1.14070161937911
"Carlos Carrasco","Jason Hammel",1.06090676628123
"Jeremy Hellickson","Jason Hammel",1.61885473753643
"Andrew Cashner","Jason Hammel",1.34555717287198
"Craig Stammen","Jason Hammel",0.92500503793546
"Matt Garza","Jason Hammel",0.868257055337626
"J. C. Ramirez","Jason Hammel",0.828997069735454
"Michael Pineda","Jason Hammel",0.899602389279279
"Chris Tillman","Jason Hammel",0.94237134298817
"Chris Archer","Jason Hammel",1.14439473426604
"Kyle Gibson","Jason Hammel",1.16171258394004
"Alex Cobb","Jason Hammel",1.22254236002404
"Jeff Samardzija","Jason Hammel",1.06842103830392
"Chase Anderson","Jason Hammel",1.2510698325338
"Brad Peacock","Jason Hammel",0.751972424041495
"Wily Peralta","Jason Hammel",1.07502410169629
"Yu Darvish","Jason Hammel",0.938217061851677
"Danny Salazar","Jason Hammel",1.72812791015234
"Matt Harvey","Jason Hammel",1.23604918169828
"Jimmy Nelson","Jason Hammel",0.983137032682647
"Rick Porcello","Jason Hammel",1.04993083499113
"Jordan Zimmermann","Jason Hammel",0.811637456814672
"Julio Teheran","Jason Hammel",1.07834022433084
"Matt Shoemaker","Jason Hammel",1.65244875185934
"Tim Adleman","Jason Hammel",1.48895185768554
"Erasmo Ramirez","Jason Hammel",1.55769117332511
"Tyler Chatwood","Jason Hammel",1.16773302405566
"Gerrit Cole","Jason Hammel",1.21378652815116
"Sonny Gray","Jason Hammel",1.07753326426623
"Kyle Hendricks","Jason Hammel",1.89305539061429
"Tom Koehler","Jason Hammel",0.876016095711409
"Alex Meyer","Jason Hammel",1.00649969300875
"Jake Odorizzi","Jason Hammel",1.5467673036041
"Tanner Roark","Jason Hammel",1.0927264166457
"Stephen Strasburg","Jason Hammel",1.35553256336121
"Trevor Bauer","Jason Hammel",1.04170530129813
"Michael Lorenzen","Jason Hammel",1.09526970048566
"Masahiro Tanaka","Jason Hammel",0.920654908839968
"Zach Wheeler","Jason Hammel",0.9149559298005
"Jose Urena","Jason Hammel",1.50150974807617
"Mike Fiers","Jason Hammel",1.51497178450413
"Mychal Givens","Jason Hammel",1.52703136117028
"Ryan Tepera","Jason Hammel",1.03157199983108
"Dan Straily","Jason Hammel",1.43896562399328
"Marcus Stroman","Jason Hammel",1.27432113172896
"Parker Bridwell","Jason Hammel",1.05783931203608
"Mike Foltynewicz","Jason Hammel",0.941604258286854
"Kevin Gausman","Jason Hammel",1.74009049993841
"Jon Gray","Jason Hammel",1.08299355514995
"Jameson Taillon","Jason Hammel",1.33405552201116
"Vince Velasquez","Jason Hammel",1.41161887266588
"Taijuan Walker","Jason Hammel",1.10074589041176
"Trevor Williams","Jason Hammel",1.39361178313078
"Carlos Martinez","Jason Hammel",1.56929820027332
"Jacob deGrom","Jason Hammel",1.13413696653911
"Jerad Eickhoff","Jason Hammel",0.964553355574817
"Nick Pivetta","Jason Hammel",1.10960429795187
"Dylan Bundy","Jason Hammel",1.0365500497309
"Mike Clevinger","Jason Hammel",1.14258213111868
"Jharel Cotton","Jason Hammel",1.45309223225085
"Michael Fulmer","Jason Hammel",1.67957276734944
"Daniel Gossett","Jason Hammel",0.913654887961152
"Joe Musgrove","Jason Hammel",0.971178598695118
"Aaron Nola","Jason Hammel",1.50787206935042
"Luis Perdomo","Jason Hammel",1.23319531196031
"Rafael Montero","Jason Hammel",1.10556268904052
"Jacob Faria","Jason Hammel",1.62234549995012
"Robert Gsellman","Jason Hammel",1.25423359226766
"Nick Martinez","Jason Hammel",1.06123585896329
"Joe Biagini","Jason Hammel",1.24023918459927
"Seth Lugo","Jason Hammel",1.11356651785702
"Corey Knebel","Jason Hammel",1.69315766124271
"Michael Wacha","Jason Hammel",1.34769668910724
"German Marquez","Jason Hammel",1.25858263031884
"Lance McCullers","Jason Hammel",1.10599619642714
"Jose Berrios","Jason Hammel",1.20276994035983
"Luis Castillo","Jason Hammel",1.88171532081347
"Antonio Senzatela","Jason Hammel",1.37816536102235
"Luis Severino","Jason Hammel",1.32483530527556
"Kenta Maeda","Jason Hammel",0.975052308588658
"Chad Kuhl","Jason Hammel",1.35199667225558
"Zack Godley","Jason Hammel",1.11635360309745
"Austin Pruitt","Jason Hammel",0.907396160969669
"Jeff Hoffman","Jason Hammel",1.21964898287997
"Dinelson Lamet","Jason Hammel",0.925472993318876
"Jesse Hahn","Jason Hammel",1.24089113383658
"Zach Davies","Jason Hammel",1.44224488377118
"Scott Feldman","Jason Hammel",1.1728004049407
"Mike Leake","Jason Hammel",1.25704620647227
"Trevor Cahill","Jason Hammel",1.30845649007796
"Kendall Graveman","Jason Hammel",1.65436396004007
"Jake Arrieta","Jason Hammel",1.04025904120246
"Joe Ross","Jason Hammel",1.08790870308774
"Mike Pelfrey","Jason Hammel",1.3408519826865
"Bartolo Colon","Anibal Sanchez",1.27217867070247
"Bronson Arroyo","Anibal Sanchez",1.79821519025657
"R. A. Dickey","Anibal Sanchez",1.91787248894251
"John Lackey","Anibal Sanchez",0.971137595213338
"Adam Wainwright","Anibal Sanchez",1.51681249138399
"Zack Greinke","Anibal Sanchez",0.813688398989424
"Ervin Santana","Anibal Sanchez",0.92726819938817
"Matt Cain","Anibal Sanchez",1.10462582583177
"Felix Hernandez","Anibal Sanchez",0.937415463594414
"Yusmeiro Petit","Anibal Sanchez",0.884582576665682
"Justin Verlander","Anibal Sanchez",1.3506545151936
"Ubaldo Jimenez","Anibal Sanchez",0.890508477454683
"Jason Hammel","Anibal Sanchez",1.2540038424105
"Anibal Sanchez","Anibal Sanchez",0
"Brandon McCarthy","Anibal Sanchez",1.02554195395528
"Ricky Nolasco","Anibal Sanchez",1.27676431307485
"Jesse Chavez","Anibal Sanchez",0.848027002367925
"Corey Kluber","Anibal Sanchez",1.07508002045108
"James Shields","Anibal Sanchez",1.10124018109259
"Carlos Torres","Anibal Sanchez",1.14774759035912
"Edinson Volquez","Anibal Sanchez",1.27445434988167
"Charlie Morton","Anibal Sanchez",1.78577012096075
"Yovani Gallardo","Anibal Sanchez",0.796560587403155
"Ian Kennedy","Anibal Sanchez",0.968926024735105
"Max Scherzer","Anibal Sanchez",1.08039060878096
"Miguel Gonzalez","Anibal Sanchez",0.899875588807611
"Johnny Cueto","Anibal Sanchez",0.89361588174677
"Lance Lynn","Anibal Sanchez",0.924906990919748
"Josh Tomlin","Anibal Sanchez",1.01164914383843
"Marco Estrada","Anibal Sanchez",1.3869794677539
"Ivan Nova","Anibal Sanchez",1.23512583942505
"Jhoulys Chacin","Anibal Sanchez",1.2606239912615
"Carlos Carrasco","Anibal Sanchez",1.18104505677826
"Jeremy Hellickson","Anibal Sanchez",1.06575988009309
"Andrew Cashner","Anibal Sanchez",1.08156772944009
"Craig Stammen","Anibal Sanchez",1.12761624794869
"Matt Garza","Anibal Sanchez",0.920989495711124
"J. C. Ramirez","Anibal Sanchez",1.49552521470228
"Michael Pineda","Anibal Sanchez",1.19006040910324
"Chris Tillman","Anibal Sanchez",0.742749859238181
"Chris Archer","Anibal Sanchez",1.46060428128682
"Kyle Gibson","Anibal Sanchez",0.696950219106432
"Alex Cobb","Anibal Sanchez",1.4359190557468
"Jeff Samardzija","Anibal Sanchez",0.957220048419921
"Chase Anderson","Anibal Sanchez",0.99044155586812
"Brad Peacock","Anibal Sanchez",1.35603573290195
"Wily Peralta","Anibal Sanchez",1.34384637585106
"Yu Darvish","Anibal Sanchez",1.49652801901559
"Danny Salazar","Anibal Sanchez",1.2599498193166
"Matt Harvey","Anibal Sanchez",1.00761761105168
"Jimmy Nelson","Anibal Sanchez",1.16987692988353
"Rick Porcello","Anibal Sanchez",0.93740001562406
"Jordan Zimmermann","Anibal Sanchez",0.914360373740384
"Julio Teheran","Anibal Sanchez",0.862234172963923
"Matt Shoemaker","Anibal Sanchez",0.943572428738482
"Tim Adleman","Anibal Sanchez",0.840553546225849
"Erasmo Ramirez","Anibal Sanchez",1.04671586386293
"Tyler Chatwood","Anibal Sanchez",1.01171014563018
"Gerrit Cole","Anibal Sanchez",1.23303528245524
"Sonny Gray","Anibal Sanchez",0.961437157484741
"Kyle Hendricks","Anibal Sanchez",1.31044644896743
"Tom Koehler","Anibal Sanchez",1.20417104952906
"Alex Meyer","Anibal Sanchez",1.69593337039474
"Jake Odorizzi","Anibal Sanchez",0.902045586699499
"Tanner Roark","Anibal Sanchez",0.90422509708625
"Stephen Strasburg","Anibal Sanchez",1.25669509062812
"Trevor Bauer","Anibal Sanchez",1.56034789903224
"Michael Lorenzen","Anibal Sanchez",1.25843450525183
"Masahiro Tanaka","Anibal Sanchez",0.930753116392174
"Zach Wheeler","Anibal Sanchez",1.18588419024272
"Jose Urena","Anibal Sanchez",1.10676466208205
"Mike Fiers","Anibal Sanchez",1.11625514539664
"Mychal Givens","Anibal Sanchez",1.41151623552302
"Ryan Tepera","Anibal Sanchez",1.34027088827716
"Dan Straily","Anibal Sanchez",0.82717928524751
"Marcus Stroman","Anibal Sanchez",1.37022294696401
"Parker Bridwell","Anibal Sanchez",0.823105996409312
"Mike Foltynewicz","Anibal Sanchez",1.08935659483285
"Kevin Gausman","Anibal Sanchez",1.3781909257158
"Jon Gray","Anibal Sanchez",1.24612815114485
"Jameson Taillon","Anibal Sanchez",1.26931247089841
"Vince Velasquez","Anibal Sanchez",1.01686061621885
"Taijuan Walker","Anibal Sanchez",0.789292066853895
"Trevor Williams","Anibal Sanchez",0.999830680574986
"Carlos Martinez","Anibal Sanchez",1.28464688180231
"Jacob deGrom","Anibal Sanchez",1.02282485367037
"Jerad Eickhoff","Anibal Sanchez",1.26695142806673
"Nick Pivetta","Anibal Sanchez",1.14552458218303
"Dylan Bundy","Anibal Sanchez",0.924427218427491
"Mike Clevinger","Anibal Sanchez",0.870084809986022
"Jharel Cotton","Anibal Sanchez",1.10048217778878
"Michael Fulmer","Anibal Sanchez",1.28660609332461
"Daniel Gossett","Anibal Sanchez",0.873896748590447
"Joe Musgrove","Anibal Sanchez",1.20707129720529
"Aaron Nola","Anibal Sanchez",1.41915091188015
"Luis Perdomo","Anibal Sanchez",1.4848851936454
"Rafael Montero","Anibal Sanchez",0.916491954910727
"Jacob Faria","Anibal Sanchez",0.929158204944343
"Robert Gsellman","Anibal Sanchez",1.05949415633394
"Nick Martinez","Anibal Sanchez",1.00251503188671
"Joe Biagini","Anibal Sanchez",1.26030234331613
"Seth Lugo","Anibal Sanchez",1.03069655678912
"Corey Knebel","Anibal Sanchez",1.80517003030595
"Michael Wacha","Anibal Sanchez",0.955950740466205
"German Marquez","Anibal Sanchez",1.18369093839933
"Lance McCullers","Anibal Sanchez",1.88034238200305
"Jose Berrios","Anibal Sanchez",1.13972583159845
"Luis Castillo","Anibal Sanchez",1.49330287404511
"Antonio Senzatela","Anibal Sanchez",1.11537900668386
"Luis Severino","Anibal Sanchez",1.45630982558887
"Kenta Maeda","Anibal Sanchez",0.9369774074096
"Chad Kuhl","Anibal Sanchez",1.27846199785288
"Zack Godley","Anibal Sanchez",1.36875910142461
"Austin Pruitt","Anibal Sanchez",1.01721279117745
"Jeff Hoffman","Anibal Sanchez",1.23103274107598
"Dinelson Lamet","Anibal Sanchez",1.23497197518853
"Jesse Hahn","Anibal Sanchez",1.393129831205
"Zach Davies","Anibal Sanchez",1.21137203021104
"Scott Feldman","Anibal Sanchez",0.966777827552616
"Mike Leake","Anibal Sanchez",1.19533532229273
"Trevor Cahill","Anibal Sanchez",1.47415415228747
"Kendall Graveman","Anibal Sanchez",1.55023926535766
"Jake Arrieta","Anibal Sanchez",1.05513051336405
"Joe Ross","Anibal Sanchez",0.973852101076576
"Mike Pelfrey","Anibal Sanchez",1.34385023428204
"Bartolo Colon","Brandon McCarthy",1.89565635307864
"Bronson Arroyo","Brandon McCarthy",2.29722879025284
"R. A. Dickey","Brandon McCarthy",2.4965949956732
"John Lackey","Brandon McCarthy",1.12365888102622
"Adam Wainwright","Brandon McCarthy",1.30824957217195
"Zack Greinke","Brandon McCarthy",1.04339311116031
"Ervin Santana","Brandon McCarthy",1.0772844001839
"Matt Cain","Brandon McCarthy",1.22099171278093
"Felix Hernandez","Brandon McCarthy",0.989430465059496
"Yusmeiro Petit","Brandon McCarthy",1.15761522791176
"Justin Verlander","Brandon McCarthy",0.953077633788475
"Ubaldo Jimenez","Brandon McCarthy",1.24960241828497
"Jason Hammel","Brandon McCarthy",1.03917860818823
"Anibal Sanchez","Brandon McCarthy",1.02554195395528
"Brandon McCarthy","Brandon McCarthy",0
"Ricky Nolasco","Brandon McCarthy",1.41764651724529
"Jesse Chavez","Brandon McCarthy",0.900817063233709
"Corey Kluber","Brandon McCarthy",0.865096745755078
"James Shields","Brandon McCarthy",1.2065556870209
"Carlos Torres","Brandon McCarthy",0.934680713657371
"Edinson Volquez","Brandon McCarthy",1.35605586723602
"Charlie Morton","Brandon McCarthy",1.40972247436432
"Yovani Gallardo","Brandon McCarthy",0.764676819142214
"Ian Kennedy","Brandon McCarthy",1.12304635289967
"Max Scherzer","Brandon McCarthy",1.10938215838025
"Miguel Gonzalez","Brandon McCarthy",0.999262150310353
"Johnny Cueto","Brandon McCarthy",1.33106834053855
"Lance Lynn","Brandon McCarthy",1.16853491775811
"Josh Tomlin","Brandon McCarthy",1.14369085196661
"Marco Estrada","Brandon McCarthy",1.93522157529769
"Ivan Nova","Brandon McCarthy",1.24863064150804
"Jhoulys Chacin","Brandon McCarthy",1.31639513847195
"Carlos Carrasco","Brandon McCarthy",1.11206801720579
"Jeremy Hellickson","Brandon McCarthy",1.60080663098853
"Andrew Cashner","Brandon McCarthy",1.26491472615923
"Craig Stammen","Brandon McCarthy",1.29538092157042
"Matt Garza","Brandon McCarthy",0.957639876132074
"J. C. Ramirez","Brandon McCarthy",1.06666669510387
"Michael Pineda","Brandon McCarthy",1.13617386209302
"Chris Tillman","Brandon McCarthy",1.12119616598904
"Chris Archer","Brandon McCarthy",1.25968756593148
"Kyle Gibson","Brandon McCarthy",1.06202549783859
"Alex Cobb","Brandon McCarthy",1.43576357825417
"Jeff Samardzija","Brandon McCarthy",0.95035697564316
"Chase Anderson","Brandon McCarthy",0.979033925558703
"Brad Peacock","Brandon McCarthy",1.18309564582438
"Wily Peralta","Brandon McCarthy",1.11273238219127
"Yu Darvish","Brandon McCarthy",0.892371711867224
"Danny Salazar","Brandon McCarthy",1.51082716176096
"Matt Harvey","Brandon McCarthy",1.18387851184123
"Jimmy Nelson","Brandon McCarthy",0.7887943020354
"Rick Porcello","Brandon McCarthy",1.10725641343921
"Jordan Zimmermann","Brandon McCarthy",0.805161467848246
"Julio Teheran","Brandon McCarthy",1.08705350432222
"Matt Shoemaker","Brandon McCarthy",1.45069075778436
"Tim Adleman","Brandon McCarthy",1.23662409611264
"Erasmo Ramirez","Brandon McCarthy",1.47801089691272
"Tyler Chatwood","Brandon McCarthy",0.900141806254592
"Gerrit Cole","Brandon McCarthy",1.09746900277559
"Sonny Gray","Brandon McCarthy",0.764101309808994
"Kyle Hendricks","Brandon McCarthy",2.01950292972634
"Tom Koehler","Brandon McCarthy",0.890373796939896
"Alex Meyer","Brandon McCarthy",1.25658098582117
"Jake Odorizzi","Brandon McCarthy",1.36125642359549
"Tanner Roark","Brandon McCarthy",0.999304479184467
"Stephen Strasburg","Brandon McCarthy",0.842721945835756
"Trevor Bauer","Brandon McCarthy",1.11724632838231
"Michael Lorenzen","Brandon McCarthy",0.889188054480065
"Masahiro Tanaka","Brandon McCarthy",1.22821325619458
"Zach Wheeler","Brandon McCarthy",0.920264905371055
"Jose Urena","Brandon McCarthy",1.34656388649563
"Mike Fiers","Brandon McCarthy",1.31831490345518
"Mychal Givens","Brandon McCarthy",1.24841954172801
"Ryan Tepera","Brandon McCarthy",1.07522626127137
"Dan Straily","Brandon McCarthy",1.26198470574014
"Marcus Stroman","Brandon McCarthy",1.18280362813194
"Parker Bridwell","Brandon McCarthy",0.721259936117142
"Mike Foltynewicz","Brandon McCarthy",0.883287561765362
"Kevin Gausman","Brandon McCarthy",1.57119633798061
"Jon Gray","Brandon McCarthy",0.904890077898376
"Jameson Taillon","Brandon McCarthy",0.920452863359651
"Vince Velasquez","Brandon McCarthy",0.811556517543456
"Taijuan Walker","Brandon McCarthy",0.911087346588579
"Trevor Williams","Brandon McCarthy",1.16180504250661
"Carlos Martinez","Brandon McCarthy",1.36264356215527
"Jacob deGrom","Brandon McCarthy",0.939944353920872
"Jerad Eickhoff","Brandon McCarthy",1.19791392305829
"Nick Pivetta","Brandon McCarthy",0.86635148685202
"Dylan Bundy","Brandon McCarthy",1.09807306696818
"Mike Clevinger","Brandon McCarthy",0.99831548112691
"Jharel Cotton","Brandon McCarthy",1.41233101998719
"Michael Fulmer","Brandon McCarthy",1.320087157009
"Daniel Gossett","Brandon McCarthy",0.959739203504552
"Joe Musgrove","Brandon McCarthy",1.06252420748702
"Aaron Nola","Brandon McCarthy",1.28321688498544
"Luis Perdomo","Brandon McCarthy",1.49159092132689
"Rafael Montero","Brandon McCarthy",0.869755931620499
"Jacob Faria","Brandon McCarthy",1.22779059367522
"Robert Gsellman","Brandon McCarthy",1.23857076644704
"Nick Martinez","Brandon McCarthy",0.991902863186887
"Joe Biagini","Brandon McCarthy",1.01715778353408
"Seth Lugo","Brandon McCarthy",1.08036399649036
"Corey Knebel","Brandon McCarthy",1.2889390821555
"Michael Wacha","Brandon McCarthy",1.02186075872642
"German Marquez","Brandon McCarthy",0.753010921802757
"Lance McCullers","Brandon McCarthy",1.54355350228517
"Jose Berrios","Brandon McCarthy",0.940469353500757
"Luis Castillo","Brandon McCarthy",1.62795470808961
"Antonio Senzatela","Brandon McCarthy",0.822483868038847
"Luis Severino","Brandon McCarthy",1.31498364106623
"Kenta Maeda","Brandon McCarthy",1.02118810179991
"Chad Kuhl","Brandon McCarthy",1.23381040675495
"Zack Godley","Brandon McCarthy",1.3019780773079
"Austin Pruitt","Brandon McCarthy",0.994977769606343
"Jeff Hoffman","Brandon McCarthy",0.930865580513793
"Dinelson Lamet","Brandon McCarthy",0.989282337684915
"Jesse Hahn","Brandon McCarthy",1.24997652753394
"Zach Davies","Brandon McCarthy",1.57966330140321
"Scott Feldman","Brandon McCarthy",0.96848353488127
"Mike Leake","Brandon McCarthy",1.32453579570842
"Trevor Cahill","Brandon McCarthy",1.49386533342413
"Kendall Graveman","Brandon McCarthy",1.64304801314157
"Jake Arrieta","Brandon McCarthy",1.03886154050577
"Joe Ross","Brandon McCarthy",1.25160894717875
"Mike Pelfrey","Brandon McCarthy",1.58187013296534
"Bartolo Colon","Ricky Nolasco",1.65665130072306
"Bronson Arroyo","Ricky Nolasco",1.7967665449888
"R. A. Dickey","Ricky Nolasco",2.00959532605486
"John Lackey","Ricky Nolasco",0.956472346066057
"Adam Wainwright","Ricky Nolasco",1.34956592209067
"Zack Greinke","Ricky Nolasco",0.972528957509999
"Ervin Santana","Ricky Nolasco",1.50233831124964
"Matt Cain","Ricky Nolasco",0.818742019191659
"Felix Hernandez","Ricky Nolasco",0.961585766373227
"Yusmeiro Petit","Ricky Nolasco",1.38582912872547
"Justin Verlander","Ricky Nolasco",1.4924915350605
"Ubaldo Jimenez","Ricky Nolasco",1.33378784740489
"Jason Hammel","Ricky Nolasco",1.09680829558336
"Anibal Sanchez","Ricky Nolasco",1.27676431307485
"Brandon McCarthy","Ricky Nolasco",1.41764651724529
"Ricky Nolasco","Ricky Nolasco",0
"Jesse Chavez","Ricky Nolasco",0.874126732948259
"Corey Kluber","Ricky Nolasco",1.21818084294829
"James Shields","Ricky Nolasco",0.933328594197021
"Carlos Torres","Ricky Nolasco",1.71898089194394
"Edinson Volquez","Ricky Nolasco",1.34500801340328
"Charlie Morton","Ricky Nolasco",1.27235230691627
"Yovani Gallardo","Ricky Nolasco",1.28272601821948
"Ian Kennedy","Ricky Nolasco",1.21744186851143
"Max Scherzer","Ricky Nolasco",1.0403186787775
"Miguel Gonzalez","Ricky Nolasco",1.00465597928812
"Johnny Cueto","Ricky Nolasco",1.1880302475342
"Lance Lynn","Ricky Nolasco",1.3014106858119
"Josh Tomlin","Ricky Nolasco",1.29982613886807
"Marco Estrada","Ricky Nolasco",2.15983720073622
"Ivan Nova","Ricky Nolasco",1.2708947547449
"Jhoulys Chacin","Ricky Nolasco",0.989857085150697
"Carlos Carrasco","Ricky Nolasco",1.08581134962891
"Jeremy Hellickson","Ricky Nolasco",1.34554293592508
"Andrew Cashner","Ricky Nolasco",1.37887869065895
"Craig Stammen","Ricky Nolasco",0.985262565891485
"Matt Garza","Ricky Nolasco",1.04095869261605
"J. C. Ramirez","Ricky Nolasco",1.36501875485936
"Michael Pineda","Ricky Nolasco",1.25898537423306
"Chris Tillman","Ricky Nolasco",0.959904467306525
"Chris Archer","Ricky Nolasco",1.68150556846025
"Kyle Gibson","Ricky Nolasco",1.06405401043341
"Alex Cobb","Ricky Nolasco",1.0658133075784
"Jeff Samardzija","Ricky Nolasco",1.18279169290342
